Day fraction since midnight on 	photometer (mg/L)	 (volts)
0.6770157335	20.5924530029	-0.7846491933
0.6770273228	20.6017398834	-0.7851892710
0.6770389020	20.6227397919	-0.7864085436
0.6770504680	20.6219844818	-0.7863647342
0.6770620285	20.6410884857	-0.7874715328
0.6770736182	20.6498928070	-0.7879808545
0.6770851822	20.6762351990	-0.7895016074
0.6770967718	20.6838665009	-0.7899413705
0.6771083264	20.7096271515	-0.7914230824
0.6771199158	20.7195491791	-0.7919926643
0.6771314934	20.7453536987	-0.7934710383
0.6771430599	20.7585144043	-0.7942233682
0.6771546289	20.7842159271	-0.7956895232
0.6771661952	20.7980155945	-0.7964749932
0.6771777758	20.8220729828	-0.7978414297
0.6771893651	20.8351230621	-0.7985811830
0.6772009180	20.8641281128	-0.8002214432
0.6772125074	20.8752136230	-0.8008469939
0.6772240816	20.9020175934	-0.8023562431
0.6772356479	20.9168872833	-0.8031916022
0.6772472343	20.9378013611	-0.8043642044
0.6772588004	20.9536495209	-0.8052509427
0.6772703845	20.9739723206	-0.8063857555
0.6772819507	20.9865856171	-0.8070887923
0.6772935339	21.0082855225	-0.8082960248
0.6773051001	21.0214271545	-0.8090256453
0.6773166743	21.0324058533	-0.8096344471
0.6773282405	21.0476093292	-0.8104762435
0.6773398387	21.0630474091	-0.8113296032
0.6773513820	21.0763168335	-0.8120619059
0.6773629856	21.0898246765	-0.8128063083
0.6773745287	21.1060123444	-0.8136969209
0.6773861082	21.1159877777	-0.8142448664
0.6773976979	21.1337718964	-0.8152203560
0.6774092542	21.1430206299	-0.8157269955
0.6774208432	21.1573657990	-0.8165116310
0.6774324038	21.1665878296	-0.8170154095
0.6774439928	21.1786537170	-0.8176736832
0.6774555585	21.1921386719	-0.8184084892
0.6774671248	21.2003364563	-0.8188545704
0.6774787161	21.2089099884	-0.8193207383
0.6774902824	21.2252998352	-0.8202105761
0.6775018447	21.2360210419	-0.8207917809
0.6775134341	21.2470531464	-0.8213890791
0.6775250249	21.2519416809	-0.8216536045
0.6775365678	21.2715663910	-0.8227137923
0.6775481395	21.2790393829	-0.8231169581
0.6775597288	21.2889652252	-0.8236518502
0.6775712998	21.3020057678	-0.8243538141
0.6775828657	21.3112201691	-0.8248490691
0.6775944405	21.3191585541	-0.8252754807
0.6776060298	21.3328189850	-0.8260082006
0.6776176048	21.3381328583	-0.8262929916
0.6776291713	21.3545360565	-0.8271709085
0.6776407329	21.3598041534	-0.8274525404
0.6776523225	21.3728904724	-0.8281514049
0.6776639018	21.3789291382	-0.8284735084
0.6776754678	21.3928451538	-0.8292150497
0.6776870361	21.4060401917	-0.8299170732
0.6776986024	21.4146099091	-0.8303725719
0.6777101754	21.4222640991	-0.8307789564
0.6777217647	21.4380435944	-0.8316156864
0.6777333310	21.4396839142	-0.8317025304
0.6777448977	21.4599533081	-0.8327750564
0.6777565022	21.4650821686	-0.8330459595
0.6777680682	21.4822025299	-0.8339494467
0.6777796259	21.4876785278	-0.8342380524
0.6777912151	21.5033931732	-0.8350653052
0.6778027787	21.5088024139	-0.8353497982
0.6778143681	21.5231323242	-0.8361024261
0.6778259245	21.5287990570	-0.8363997936
0.6778374907	21.5426311493	-0.8371246457
0.6778490735	21.5463504791	-0.8373194337
0.6778606398	21.5651855469	-0.8383043408
0.6778722213	21.5705204010	-0.8385829926
0.6778837875	21.5865573883	-0.8394194245
0.6778953620	21.5887069702	-0.8395314813
0.6779069513	21.6055049896	-0.8404058814
0.6779185315	21.6062335968	-0.8404437304
0.6779300978	21.6261196136	-0.8414766788
0.6779416668	21.6290321350	-0.8416278362
0.6779532334	21.6461029053	-0.8425124288
0.6779648152	21.6493148804	-0.8426786661
0.6779763818	21.6702289581	-0.8437598348
0.6779879741	21.6684665680	-0.8436688185
0.6779995404	21.6923923492	-0.8449027538
0.6780111059	21.6966304779	-0.8451210260
0.6780226952	21.7129230499	-0.8459590673
0.6780342584	21.7145786285	-0.8460440636
0.6780458243	21.7359924316	-0.8471429944
0.6780574047	21.7404098511	-0.8473694324
0.6780689710	21.7577972412	-0.8482593894
0.6780805545	21.7554435730	-0.8481389880
0.6780921435	21.7797527313	-0.8493806720
0.6781036962	21.7796249390	-0.8493741751
0.6781152856	21.7952632904	-0.8501711488
0.6781268518	21.8002815247	-0.8504266143
0.6781384181	21.8148822784	-0.8511691093
0.6781499920	21.8180160522	-0.8513283134
0.6781615811	21.8341960907	-0.8521494865
0.6781731564	21.8376712799	-0.8523256183
0.6781847457	21.8515663147	-0.8530293703
0.6781962906	21.8551750183	-0.8532119393
0.6782078799	21.8758773804	-0.8542579412
0.6782194441	21.8812904358	-0.8545311093
0.6782310104	21.8969230652	-0.8553188443
0.6782426027	21.8925743103	-0.8550998569
0.6782541692	21.9159278870	-0.8562747836
0.6782657357	21.9255447388	-0.8567577004
0.6782773251	21.9380722046	-0.8573861122
0.6782888869	21.9454269409	-0.8577545285
0.6783004531	21.9571552277	-0.8583415747
0.6783120270	21.9572944641	-0.8583484888
0.6783236163	21.9743804932	-0.8592022657
0.6783351922	21.9793262482	-0.8594490886
0.6783467585	21.9914093018	-0.8600515723
0.6783583324	22.0007534027	-0.8605169058
0.6783698986	22.0143032074	-0.8611908555
0.6783814731	22.0189704895	-0.8614227772
0.6783930625	22.0333995819	-0.8621389270
0.6784046319	22.0382518768	-0.8623795509
0.6784161985	22.0542774200	-0.8631731868
0.6784277781	22.0609016418	-0.8635008335
0.6784393440	22.0740451813	-0.8641502857
0.6784509294	22.0788555145	-0.8643876910
0.6784624957	22.0925445557	-0.8650627136
0.6784740716	22.0980472565	-0.8653337359
0.6784856494	22.1096611023	-0.8659052849
0.6784972242	22.1219615936	-0.8665097356
0.6785087905	22.1273231506	-0.8667730093
0.6785203814	22.1319026947	-0.8669977188
0.6785319477	22.1503372192	-0.8679010868
0.6785435290	22.1597480774	-0.8683615923
0.6785550953	22.1681804657	-0.8687737584
0.6785666867	22.1797847748	-0.8693404198
0.6785782298	22.1906375885	-0.8698697090
0.6785898170	22.1925125122	-0.8699610829
0.6786013833	22.2077846527	-0.8707045913
0.6786129787	22.2191677094	-0.8712579608
0.6786245453	22.2226009369	-0.8714247346
0.6786361025	22.2312793732	-0.8718460202
0.6786476922	22.2416591644	-0.8723493814
0.6786592508	22.2529392242	-0.8728957176
0.6786708402	22.2575187683	-0.8731172681
0.6786824195	22.2694759369	-0.8736953735
0.6786939857	22.2817363739	-0.8742873073
0.6787055752	22.2859859467	-0.8744922876
0.6787171184	22.2949733734	-0.8749254942
0.6787287109	22.3030223846	-0.8753131628
0.6787402775	22.3144474030	-0.8758627176
0.6787518536	22.3313179016	-0.8766730428
0.6787634199	22.3342494965	-0.8768136501
0.6787750103	22.3522415161	-0.8776758313
0.6787865769	22.3598518372	-0.8780400157
0.6787981520	22.3646659851	-0.8782702684
0.6788097183	22.3772125244	-0.8788695931
0.6788213034	22.3867206573	-0.8793233037
0.6788328693	22.3941650391	-0.8796781898
0.6788444485	22.4026546478	-0.8800825477
0.6788560378	22.4116687775	-0.8805114627
0.6788675874	22.4243183136	-0.8811126351
0.6788791767	22.4278049469	-0.8812781572
0.6788907378	22.4399871826	-0.8818561435
0.6789023271	22.4493331909	-0.8822990060
0.6789138772	22.4618835449	-0.8828929067
0.6789254665	22.4670372009	-0.8831365705
0.6789370366	22.4741477966	-0.8834726214
0.6789486032	22.4864730835	-0.8840543032
0.6789601911	22.4968471527	-0.8845432997
0.6789717570	22.5005455017	-0.8847175241
0.6789833546	22.5139408112	-0.8853479028
0.6789948977	22.5192165375	-0.8855958581
0.6790064746	22.5335426331	-0.8862686157
0.6790180640	22.5397968292	-0.8865619302
0.6790296335	22.5488166809	-0.8869846463
0.6790412228	22.5584011078	-0.8874333501
0.6790527826	22.5748538971	-0.8882024884
0.6790643488	22.5778503418	-0.8883424401
0.6790759133	22.5929927826	-0.8890488148
0.6790875027	22.5949954987	-0.8891421556
0.6790990648	22.6086750031	-0.8897792101
0.6791106542	22.6081104279	-0.8897528648
0.6791222162	22.6260242462	-0.8905856609
0.6791337828	22.6299285889	-0.8907669187
0.6791453698	22.6397514343	-0.8912227154
0.6791569365	22.6436481476	-0.8914033175
0.6791685265	22.6571407318	-0.8920282722
0.6791800931	22.6589126587	-0.8921102285
0.6791916652	22.6731586456	-0.8927689195
0.6792032314	22.6784954071	-0.8930153847
0.6792148207	22.6967411041	-0.8938570023
0.6792263871	22.6942996979	-0.8937445283
0.6792379628	22.7145462036	-0.8946766257
0.6792495334	22.7134284973	-0.8946252465
0.6792611077	22.7365283966	-0.8956863284
0.6792726740	22.7314281464	-0.8954522610
0.6792842513	22.7513923645	-0.8963676691
0.6792958406	22.7547397614	-0.8965209126
0.6793073956	22.7629470825	-0.8968965411
0.6793189850	22.7699069977	-0.8972147703
0.6793305481	22.7849769592	-0.8979030252
0.6793421375	22.7818374634	-0.8977597356
0.6793536958	22.8037700653	-0.8987596035
0.6793652854	22.8013610840	-0.8986499310
0.6793768533	22.8159370422	-0.8993132710
0.6793884196	22.8224163055	-0.8996077776
0.6794000026	22.8356475830	-0.9002085924
0.6794115688	22.8367691040	-0.9002594948
0.6794231476	22.8537769318	-0.9010303617
0.6794347139	22.8524513245	-0.9009703994
0.6794463129	22.8735141754	-0.9019231796
0.6794578560	22.8722305298	-0.9018651843
0.6794694393	22.8836917877	-0.9023827910
0.6794810055	22.8979892731	-0.9030275941
0.6794925833	22.9058265686	-0.9033805728
0.6795041541	22.9107418060	-0.9036018252
0.6795157384	22.9244556427	-0.9042184353
0.6795273047	22.9311103821	-0.9045173526
0.6795388832	22.9432277679	-0.9050610065
0.6795504726	22.9474792480	-0.9052515626
0.6795620407	22.9602470398	-0.9058233500
0.6795736069	22.9647178650	-0.9060234427
0.6795851716	22.9743728638	-0.9064550400
0.6795967606	22.9788856506	-0.9066566229
0.6796083267	22.9922962189	-0.9072551131
0.6796198929	22.9961433411	-0.9074265957
0.6796314819	23.0058059692	-0.9078570604
0.6796430481	23.0095691681	-0.9080246091
0.6796546279	23.0237045288	-0.9086532593
0.6796661939	23.0278663635	-0.9088381529
0.6796777705	23.0427799225	-0.9095000029
0.6796893416	23.0474300385	-0.9097062349
0.6797009175	23.0559654236	-0.9100843072
0.6797124910	23.0645618439	-0.9104648232
0.6797240725	23.0702228546	-0.9107151628
0.6797356388	23.0780944824	-0.9110630155
0.6797472093	23.0936870575	-0.9117511511
0.6797587985	23.0931663513	-0.9117281437
0.6797703728	23.1138000488	-0.9126369953
0.6797819393	23.1118698120	-0.9125520587
0.6797935108	23.1236915588	-0.9130719900
0.6798050998	23.1326923370	-0.9134673476
0.6798166736	23.1406936646	-0.9138184786
0.6798282420	23.1489677429	-0.9141812325
0.6798398095	23.1610031128	-0.9147083759
0.6798513784	23.1641311646	-0.9148452282
0.6798629541	23.1787319183	-0.9154835343
0.6798745226	23.1786479950	-0.9154798388
0.6798861019	23.1939258575	-0.9161466956
0.6798976912	23.1975975037	-0.9163067341
0.6799092459	23.2053203583	-0.9166432023
0.6799208276	23.2128467560	-0.9169708490
0.6799324060	23.2185173035	-0.9172175527
0.6799439720	23.2303905487	-0.9177336097
0.6799555528	23.2401599884	-0.9181576371
0.6799671190	23.2459697723	-0.9184096456
0.6799787002	23.2570476532	-0.9188896418
0.6799902665	23.2610931396	-0.9190647602
0.6800018365	23.2673740387	-0.9193364978
0.6800134258	23.2811317444	-0.9199311733
0.6800249983	23.2844238281	-0.9200732708
0.6800365650	23.2958679199	-0.9205670357
0.6800481777	23.2988662720	-0.9206963181
0.6800597252	23.3114624023	-0.9212388992
0.6800712818	23.3136062622	-0.9213311672
0.6800828727	23.3275356293	-0.9219300747
0.6800944295	23.3364162445	-0.9223114848
0.6801060188	23.3428497314	-0.9225875139
0.6801175818	23.3563003540	-0.9231640697
0.6801291711	23.3610610962	-0.9233678579
0.6801407380	23.3727283478	-0.9238669872
0.6801523039	23.3773632050	-0.9240650535
0.6801638790	23.3854503632	-0.9244104624
0.6801754523	23.3940963745	-0.9247794151
0.6801870220	23.4000682831	-0.9250340462
0.6801986142	23.4079570770	-0.9253701568
0.6802101834	23.4098777771	-0.9254519343
0.6802217518	23.4306545258	-0.9263355136
0.6802333327	23.4326305389	-0.9264194369
0.6802449012	23.4402046204	-0.9267409444
0.6802564741	23.4457435608	-0.9269759059
0.6802680403	23.4578857422	-0.9274904132
0.6802796312	23.4596157074	-0.9275637269
0.6802912016	23.4692382813	-0.9279709458
0.6803027800	23.4745655060	-0.9281961918
0.6803143690	23.4883575439	-0.9287787676
0.6803259180	23.4909763336	-0.9288892746
0.6803374880	23.5067138672	-0.9295527339
0.6803490568	23.5085582733	-0.9296303988
0.6803606476	23.5161685944	-0.9299507141
0.6803722169	23.5239982605	-0.9302800298
0.6803837853	23.5336856842	-0.9306870699
0.6803953588	23.5311164856	-0.9305791855
0.6804069282	23.5503196716	-0.9313849807
0.6804185032	23.5483970642	-0.9313043952
0.6804300925	23.5682239532	-0.9321348071
0.6804416557	23.5678749084	-0.9321202040
0.6804532447	23.5791549683	-0.9325917959
0.6804648050	23.5819244385	-0.9327074885
0.6804763722	23.5940608978	-0.9332140684
0.6804879632	23.5991802216	-0.9334276319
0.6804995295	23.6086711884	-0.9338230491
0.6805111113	23.6081027985	-0.9337993860
0.6805226804	23.6229343414	-0.9344166517
0.6805342592	23.6295776367	-0.9346927404
0.6805458324	23.6444435120	-0.9353099465
0.6805574099	23.6412029266	-0.9351755381
0.6805689834	23.6578083038	-0.9358639717
0.6805805469	23.6508617401	-0.9355760813
0.6805921202	23.6707801819	-0.9364008904
0.6806036927	23.6771297455	-0.9366633892
0.6806152867	23.6829910278	-0.9369056225
0.6806268430	23.6943721771	-0.9373753667
0.6806384102	23.7013874054	-0.9376646876
0.6806499857	23.7020282745	-0.9376911521
0.6806615632	23.7229003906	-0.9385504127
0.6806731378	23.7203025818	-0.9384436011
0.6806847084	23.7297954559	-0.9388338923
0.6806962827	23.7385482788	-0.9391933680
0.6807078553	23.7437610626	-0.9394072890
0.6807194354	23.7501754761	-0.9396703839
0.6807310023	23.7609539032	-0.9401120543
0.6807425828	23.7672348022	-0.9403691292
0.6807541767	23.7686653137	-0.9404276609
0.6807657368	23.7842788696	-0.9410659671
0.6807773022	23.7850513458	-0.9410974979
0.6807888778	23.7943058014	-0.9414752722
0.6808004487	23.7964305878	-0.9415619373
0.6808120340	23.8110122681	-0.9421562552
0.6808236236	23.8101043701	-0.9421192408
0.6808351832	23.8210620880	-0.9425653219
0.6808467494	23.8271713257	-0.9428136945
0.6808583280	23.8313922882	-0.9429852962
0.6808699163	23.8432655334	-0.9434673786
0.6808814669	23.8486747742	-0.9436867833
0.6808930706	23.8650321960	-0.9443495870
0.6809046442	23.8619804382	-0.9442260265
0.6809161960	23.8756999969	-0.9447811246
0.6809277722	23.8791580200	-0.9449208975
0.6809393670	23.8897705078	-0.9453495741
0.6809509094	23.8984489441	-0.9456997514
0.6809625031	23.9084510803	-0.9461029768
0.6809740712	23.9013328552	-0.9458160996
0.6809856469	23.9255580902	-0.9467914701
0.6809972486	23.9205093384	-0.9465883970
0.6810087776	23.9412765503	-0.9474229217
0.6810203576	23.9420070648	-0.9474523067
0.6810319287	23.9540157318	-0.9479339123
0.6810435177	23.9597911835	-0.9481653571
0.6810550843	23.9701137543	-0.9485786557
0.6810666644	23.9734649658	-0.9487127066
0.6810782307	23.9871253967	-0.9492586255
0.6810898121	23.9883861542	-0.9493089914
0.6811013807	23.9969863892	-0.9496521950
0.6811129486	24.0048160553	-0.9499644041
0.6811245396	24.0181503296	-0.9504955411
0.6811361254	24.0137825012	-0.9503216743
0.6811476856	24.0312862396	-0.9510179758
0.6811592509	24.0367355347	-0.9512344003
0.6811708271	24.0433216095	-0.9514958858
0.6811823971	24.0484580994	-0.9516997337
0.6811939793	24.0557880402	-0.9519903660
0.6812055497	24.0641765594	-0.9523226619
0.6812171232	24.0729904175	-0.9526714683
0.6812286926	24.0670280457	-0.9524355531
0.6812402710	24.0871067047	-0.9532294869
0.6812518433	24.0921611786	-0.9534290433
0.6812634195	24.0929641724	-0.9534606934
0.6812750027	24.0997886658	-0.9537299871
0.6812865559	24.1121940613	-0.9542189240
0.6812981407	24.1137599945	-0.9542806149
0.6813097185	24.1287479401	-0.9548703432
0.6813212883	24.1278514862	-0.9548350573
0.6813328828	24.1462574005	-0.9555580020
0.6813444568	24.1410503387	-0.9553536177
0.6813560123	24.1541709900	-0.9558683634
0.6813676060	24.1600780487	-0.9560998678
0.6813791516	24.1710548401	-0.9565296769
0.6813907292	24.1734294891	-0.9566225410
0.6814022941	24.1816577911	-0.9569443464
0.6814138813	24.1910266876	-0.9573103189
0.6814254558	24.1973571777	-0.9575573802
0.6814370391	24.2030658722	-0.9577800035
0.6814486055	24.2124290466	-0.9581449032
0.6814601856	24.2189121246	-0.9583973289
0.6814717636	24.2258682251	-0.9586679935
0.6814833139	24.2282905579	-0.9587621689
0.6814949075	24.2441387177	-0.9593778849
0.6815064786	24.2525653839	-0.9597048163
0.6815180433	24.2503089905	-0.9596173167
0.6815296442	24.2668819427	-0.9602595568
0.6815411915	24.2641162872	-0.9601524472
0.6815527814	24.2797794342	-0.9607585073
0.6815643480	24.2814216614	-0.9608219862
0.6815759209	24.2943477631	-0.9613212943
0.6815874888	24.2975082397	-0.9614432454
0.6815990677	24.3141708374	-0.9620856047
0.6816106372	24.3059940338	-0.9617705345
0.6816222136	24.3132419586	-0.9620498419
0.6816338173	24.3235721588	-0.9624474645
0.6816453876	24.3276252747	-0.9626033902
0.6816569371	24.3353538513	-0.9629004598
0.6816685161	24.3464431763	-0.9633262753
0.6816800901	24.3447990417	-0.9632632136
0.6816916764	24.3608608246	-0.9638791680
0.6817032384	24.3635005951	-0.9639802575
0.6817148120	24.3785476685	-0.9645561576
0.6817263780	24.3789405823	-0.9645711780
0.6817379725	24.3943805695	-0.9651610851
0.6817495296	24.3916625977	-0.9650573134
0.6817611203	24.4028759003	-0.9654852152
0.6817726915	24.4052944183	-0.9655774236
0.6817842669	24.4198894501	-0.9661334157
0.6817958373	24.4245052338	-0.9663090706
0.6818074169	24.4344253540	-0.9666863084
0.6818189927	24.4308967590	-0.9665521979
0.6818305663	24.4471664429	-0.9671701789
0.6818421352	24.4533710480	-0.9674055576
0.6818536968	24.4649333954	-0.9678437710
0.6818652733	24.4635677338	-0.9677920341
0.6818768576	24.4815406799	-0.9684721828
0.6818884329	24.4753971100	-0.9682398438
0.6819000034	24.4937362671	-0.9689329863
0.6819115875	24.4893989563	-0.9687691927
0.6819231560	24.4998207092	-0.9691625834
0.6819347489	24.5013103485	-0.9692187905
0.6819463205	24.5157451630	-0.9697628617
0.6819578892	24.5164356232	-0.9697889090
0.6819694586	24.5256958008	-0.9701374769
0.6819810301	24.5322494507	-0.9703839421
0.6819925918	24.5434913635	-0.9708063006
0.6820041742	24.5454902649	-0.9708813429
0.6820157513	24.5524501801	-0.9711424708
0.6820273281	24.5566387177	-0.9712995291
0.6820389088	24.5643863678	-0.9715899229
0.6820504858	24.5687732697	-0.9717541933
0.6820620688	24.5711402893	-0.9718428254
0.6820736221	24.5792789459	-0.9721473455
0.6820851938	24.5867195129	-0.9724254608
0.6820967618	24.5982742310	-0.9728569388
0.6821083651	24.6010017395	-0.9729587436
0.6821199108	24.6059837341	-0.9731445909
0.6821315007	24.6125087738	-0.9733877778
0.6821430781	24.6199150085	-0.9736636281
0.6821546415	24.6199722290	-0.9736657739
0.6821662175	24.6286811829	-0.9739898443
0.6821778171	24.6301956177	-0.9740461707
0.6821893858	24.6397190094	-0.9744001031
0.6822009449	24.6396293640	-0.9743968248
0.6822125235	24.6431617737	-0.9745280147
0.6822240943	24.6598377228	-0.9751466513
0.6822356689	24.6565227509	-0.9750237465
0.6822472380	24.6717338562	-0.9755873084
0.6822588160	24.6740322113	-0.9756724238
0.6822703882	24.6853675842	-0.9760916233
0.6822819683	24.6841220856	-0.9760456085
0.6822935386	24.6920070648	-0.9763369560
0.6823051118	24.6983985901	-0.9765729308
0.6823166855	24.7105007172	-0.9770192504
0.6823282654	24.7189598083	-0.9773309231
0.6823398321	24.7225456238	-0.9774629474
0.6823514023	24.7234134674	-0.9774948955
0.6823629922	24.7352657318	-0.9779308438
0.6823745681	24.7379875183	-0.9780308604
0.6823861700	24.7492790222	-0.9784455299
0.6823977182	24.7449226379	-0.9782856107
0.6824092872	24.7610893250	-0.9788786173
0.6824208547	24.7628993988	-0.9789450169
0.6824324267	24.7752532959	-0.9793974161
0.6824440015	24.7798900604	-0.9795669913
0.6824556026	24.7841567993	-0.9797230363
0.6824671573	24.7940044403	-0.9800828695
0.6824787240	24.8016834259	-0.9803631902
0.6824902993	24.8092384338	-0.9806387424
0.6825018891	24.8099708557	-0.9806653857
0.6825134642	24.8201103210	-0.9810348153
0.6825250310	24.8183689117	-0.9809713960
0.6825366097	24.8294906616	-0.9813762307
0.6825481763	24.8332862854	-0.9815142155
0.6825597600	24.8347911835	-0.9815689921
0.6825713391	24.8511371613	-0.9821626544
0.6825829059	24.8522758484	-0.9822039604
0.6825944740	24.8600368500	-0.9824854732
0.6826060423	24.8609447479	-0.9825183749
0.6826176400	24.8656921387	-0.9826903939
0.6826291971	24.8719120026	-0.9829156995
0.6826407678	24.8833656311	-0.9833300710
0.6826523469	24.8861064911	-0.9834291935
0.6826639136	24.8915882111	-0.9836272597
0.6826754913	24.9002265930	-0.9839391708
0.6826870827	24.8986339569	-0.9838816524
0.6826986535	24.9096717834	-0.9842798710
0.6827102306	24.9109363556	-0.9843254685
0.6827217878	24.9174957275	-0.9845618010
0.6827333794	24.9294242859	-0.9849912524
0.6827449514	24.9376106262	-0.9852855802
0.6827565181	24.9357147217	-0.9852174520
0.6827680900	24.9472808838	-0.9856329560
0.6827796769	24.9503612518	-0.9857435226
0.6827912333	24.9641666412	-0.9862386584
0.6828028068	24.9660243988	-0.9863052368
0.6828143966	24.9718990326	-0.9865156412
0.6828259624	24.9759426117	-0.9866604209
0.6828375447	24.9867515564	-0.9870470166
0.6828491216	24.9877433777	-0.9870824814
0.6828606806	24.9989910126	-0.9874842167
0.6828722703	25.0013237000	-0.9875674844
0.6828838461	25.0082302094	-0.9878138900
0.6828954129	25.0148162842	-0.9880486727
0.6829069918	25.0248546600	-0.9884061813
0.6829185656	25.0190010071	-0.9881977439
0.6829301480	25.0344600677	-0.9887478948
0.6829417202	25.0377120972	-0.9888635278
0.6829532932	25.0511188507	-0.9893397093
0.6829648671	25.0516567230	-0.9893587828
0.6829764470	25.0642089844	-0.9898039699
0.6829880194	25.0606250763	-0.9896768928
0.6829995902	25.0755920410	-0.9902071357
0.6830111569	25.0740833282	-0.9901537299
0.6830227346	25.0868473053	-0.9906052947
0.6830343066	25.0880146027	-0.9906465411
0.6830458907	25.0979919434	-0.9909990430
0.6830574627	25.1034622192	-0.9911921024
0.6830690341	25.1115036011	-0.9914757013
0.6830805990	25.1087779999	-0.9913796186
0.6830921838	25.1231498718	-0.9918860197
0.6831037590	25.1268787384	-0.9920173287
0.6831153309	25.1337566376	-0.9922593236
0.6831269012	25.1346244812	-0.9922898412
0.6831385004	25.1447830200	-0.9926468134
0.6831500734	25.1496887207	-0.9928190708
0.6831616303	25.1536064148	-0.9929565787
0.6831732054	25.1672306061	-0.9934343100
0.6831847826	25.1832141876	-0.9939938784
0.6831963749	25.1883087158	-0.9941720366
0.6832079371	25.2074432373	-0.9948402047
0.6832195104	25.2033786774	-0.9946983457
0.6832310654	25.2118854523	-0.9949950576
0.6832426391	25.2143878937	-0.9950823188
0.6832542329	25.2276992798	-0.9955459237
0.6832658011	25.2266807556	-0.9955105186
0.6832773834	25.2359523773	-0.9958330393
0.6832889520	25.2322235107	-0.9957033992
0.6833005147	25.2455825806	-0.9961677790
0.6833121025	25.2459411621	-0.9961802363
0.6833236817	25.2453651428	-0.9961602092
0.6833352516	25.2573394775	-0.9965758920
0.6833468100	25.2637004852	-0.9967964292
0.6833584078	25.2671947479	-0.9969175458
0.6833699809	25.2749671936	-0.9971867800
0.6833815343	25.2719173431	-0.9970811605
0.6833931190	25.2880706787	-0.9976401329
0.6834047161	25.2804031372	-0.9973748922
0.6834162708	25.2962017059	-0.9979210496
0.6834278409	25.3111286163	-0.9984362721
0.6834394190	25.3115253448	-0.9984499216
0.6834509830	25.3201541901	-0.9987473488
0.6834625627	25.3270626068	-0.9989852309
0.6834741295	25.3225135803	-0.9988285899
0.6834857344	25.3332023621	-0.9991964698
0.6834972780	25.3321952820	-0.9991618395
0.6835088559	25.3484935760	-0.9997220635
0.6835204488	25.3472404480	-0.9996790290
0.6835320234	25.3565940857	-1.0000001192
0.6835435960	25.3595066071	-1.0001000166
0.6835551591	25.3699111938	-1.0004566908
0.6835667556	25.3775043488	-1.0007166862
0.6835783196	25.3760719299	-1.0006676912
0.6835898948	25.3921699524	-1.0012183189
0.6836014540	25.4001102448	-1.0014895201
0.6836130299	25.3935661316	-1.0012660027
0.6836246058	25.3982181549	-1.0014249086
0.6836361725	25.4171772003	-1.0020717382
0.6836477676	25.4155082703	-1.0020148754
0.6836593388	25.4243354797	-1.0023156404
0.6836709135	25.4323348999	-1.0025879145
0.6836824867	25.4335613251	-1.0026296377
0.6836940452	25.4458427429	-1.0030471087
0.6837056534	25.4498882294	-1.0031845570
0.6837172025	25.4505271912	-1.0032062531
0.6837287712	25.4608268738	-1.0035557747
0.6837403530	25.4654216766	-1.0037115812
0.6837519262	25.4617233276	-1.0035861731
0.6837635095	25.4730987549	-1.0039716959
0.6837750759	25.4755764008	-1.0040556192
0.6837866608	25.4810104370	-1.0042395592
0.6837982297	25.4856624603	-1.0043969154
0.6838098127	25.5012569427	-1.0049239397
0.6838213798	25.5008773804	-1.0049110651
0.6838329443	25.5131397247	-1.0053248405
0.6838445136	25.5131816864	-1.0053262711
0.6838561219	25.5182170868	-1.0054960251
0.6838676656	25.5300998688	-1.0058962107
0.6838792592	25.5279006958	-1.0058221817
0.6838908282	25.5414695740	-1.0062786341
0.6839024125	25.5445728302	-1.0063829422
0.6839139874	25.5437602997	-1.0063556433
0.6839255490	25.5560398102	-1.0067679882
0.6839371161	25.5635986328	-1.0070215464
0.6839486995	25.5646724701	-1.0070575476
0.6839602711	25.5735435486	-1.0073548555
0.6839718374	25.5805511475	-1.0075894594
0.6839834288	25.5857067108	-1.0077619553
0.6839950005	25.5889167786	-1.0078693628
0.6840065928	25.5953979492	-1.0080859661
0.6840181542	25.6045932770	-1.0083930492
0.6840297279	25.6096897125	-1.0085631609
0.6840412835	25.6137504578	-1.0086985826
0.6840528803	25.6145439148	-1.0087250471
0.6840644461	25.6221809387	-1.0089795589
0.6840760171	25.6250553131	-1.0090752840
0.6840875818	25.6336421967	-1.0093611479
0.6840991727	25.6393947601	-1.0095524788
0.6841107452	25.6394672394	-1.0095548630
0.6841223214	25.6490840912	-1.0098744631
0.6841338799	25.6474533081	-1.0098203421
0.6841454712	25.6531143188	-1.0100083351
0.6841570263	25.6555595398	-1.0100895166
0.6841686196	25.6688728333	-1.0105310678
0.6841801795	25.6614456177	-1.0102847815
0.6841917790	25.6690311432	-1.0105363131
0.6842033261	25.6761093140	-1.0107707977
0.6842148996	25.6824970245	-1.0109822750
0.6842264883	25.6842231750	-1.0110393763
0.6842380604	25.7002754211	-1.0115699768
0.6842496491	25.6962337494	-1.0114364624
0.6842612158	25.7139110565	-1.0120199919
0.6842727905	25.7064228058	-1.0117729902
0.6842843591	25.7151966095	-1.0120624304
0.6842959340	25.7215557098	-1.0122720003
0.6843075008	25.7259159088	-1.0124156475
0.6843190753	25.7363281250	-1.0127583742
0.6843306448	25.7386627197	-1.0128351450
0.6843422280	25.7352008820	-1.0127213001
0.6843537968	25.7445869446	-1.0130299330
