Day fraction since midnight on	T (s)	Hydraulic Residence Time	pH probe (pH)
0.6186814883	634	0.6279739619	6.121740341
0.618693067	635	0.6289644571	6.1224823
0.6187046397	636	0.6299549523	6.122839451
0.618716216	637	0.6309454475	6.128280163
0.6187277879	638	0.6319359427	6.121050358
0.6187393636	639	0.6329264379	6.111875057
0.6187509395	640	0.6339169331	6.111756325
0.6187625074	641	0.6349074283	6.108816624
0.6187740823	642	0.6358979235	6.104701519
0.6187856602	643	0.6368884187	6.10121727
0.6187972487	644	0.6378789139	6.103817463
0.6188088089	645	0.6388694091	6.103612423
0.6188203829	646	0.6398599044	6.095260143
0.6188319502	647	0.6408503996	6.096626759
0.6188435359	648	0.6418408948	6.102491856
0.6188550991	649	0.64283139	6.096004009
0.6188666928	650	0.6438218852	6.095216274
0.6188782528	651	0.6448123804	6.089105606
0.6188898278	652	0.6458028756	6.09178257
0.6189013927	653	0.6467933708	6.088984966
0.6189129704	654	0.647783866	6.087855816
0.61892455	655	0.6487743612	6.087856293
0.6189361232	656	0.6497648564	6.088936806
0.6189476941	657	0.6507553516	6.093698025
0.6189592663	658	0.6517458469	6.096946716
0.6189708431	659	0.6527363421	6.08744812
0.6189824172	660	0.6537268373	6.080002308
0.6189939933	661	0.6547173325	6.075027943
0.6190055729	662	0.6557078277	6.073287964
0.6190171407	663	0.6566983229	6.077825546
0.6190287151	664	0.6576888181	6.078608513
0.6190402865	665	0.6586793133	6.074391842
0.6190518669	666	0.6596698085	6.069741726
0.6190634336	667	0.6606603037	6.064225197
0.6190750061	668	0.6616507989	6.062508583
0.6190865874	669	0.6626412941	6.068443775
0.6190981595	670	0.6636317893	6.065370083
0.6191097338	671	0.6646222846	6.059547901
0.6191213047	672	0.6656127798	6.061901569
0.6191328836	673	0.666603275	6.059298039
0.619144452	674	0.6675937702	6.056650639
0.6191560303	675	0.6685842654	6.06148243
0.6191676041	676	0.6695747606	6.063356876
0.6191791791	677	0.6705652558	6.060539246
0.619190748	678	0.671555751	6.053318501
0.6192023285	679	0.6725462462	6.053178787
0.619213912	680	0.6735367414	6.051274777
0.6192254688	681	0.6745272366	6.051710129
0.6192370558	682	0.6755177318	6.051682949
0.6192486244	683	0.6765082271	6.05203867
0.6192601916	684	0.6774987223	6.045171738
0.6192717724	685	0.6784892175	6.035840035
0.619283355	686	0.6794797127	6.035095692
0.6192949191	687	0.6804702079	6.034230709
0.6193064999	688	0.6814607031	6.036639214
0.6193180689	689	0.6824511983	6.041350842
0.6193296398	690	0.6834416935	6.045306206
0.6193412165	691	0.6844321887	6.048087597
0.619352792	692	0.6854226839	6.047450066
0.6193643603	693	0.6864131791	6.043875694
0.6193759388	694	0.6874036743	6.041432858
0.6193875127	695	0.6883941695	6.036637306
0.6193991013	696	0.6893846648	6.040518284
0.6194106603	697	0.69037516	6.033540249
0.6194222373	698	0.6913656552	6.025215626
0.6194338085	699	0.6923561504	6.022902966
0.6194453879	700	0.6933466456	6.020915031
0.6194569566	701	0.6943371408	6.021529675
0.6194685234	702	0.695327636	6.02123642
0.6194801051	703	0.6963181312	6.016308308
0.6194916856	704	0.6973086264	6.011260033
0.6195032547	705	0.6982991216	6.010244846
0.6195148282	706	0.6992896168	6.009895802
0.6195264015	707	0.700280112	6.008477688
0.6195379773	708	0.7012706073	6.007146359
0.6195495505	709	0.7022611025	6.003983498
0.619561126	710	0.7032515977	6.000567913
0.6195726901	711	0.7042420929	5.99980402
0.6195842719	712	0.7052325881	6.001604557
0.6195958473	713	0.7062230833	6.00459671
0.6196074156	714	0.7072135785	6.001809597
0.6196189961	715	0.7082040737	6.002080917
0.6196305682	716	0.7091945689	5.997758865
0.619642143	717	0.7101850641	5.99373436
0.6196537103	718	0.7111755593	5.995601654
0.619665291	719	0.7121660545	5.998834133
0.6196768784	720	0.7131565497	5.997202396
0.6196884367	721	0.714147045	5.99321413
0.6197000066	722	0.7151375402	5.987218857
0.6197115864	723	0.7161280354	5.988431454
0.6197231533	724	0.7171185306	5.98593998
0.6197347385	725	0.7181090258	5.984080792
0.6197463269	726	0.719099521	5.986312866
0.6197578847	727	0.7200900162	5.988363743
0.6197694566	728	0.7210805114	5.982674122
0.6197810327	729	0.7220710066	5.979302406
0.6197926107	730	0.7230615018	5.978061676
0.6198041799	731	0.724051997	5.977190018
0.619815759	732	0.7250424922	5.978656769
0.61982733	733	0.7260329875	5.978769302
0.6198389173	734	0.7270234827	5.975665093
0.6198504776	735	0.7280139779	5.974460125
0.6198620493	736	0.7290044731	5.974312782
0.6198736255	737	0.7299949683	5.969052315
0.6198851962	738	0.7309854635	5.967643261
0.6198967701	739	0.7319759587	5.964512348
0.6199083503	740	0.7329664539	5.962916374
0.6199199204	741	0.7339569491	5.963544369
0.6199314896	742	0.7349474443	5.960821629
0.6199430677	743	0.7359379395	5.959074497
0.6199546541	744	0.7369284347	5.956184387
0.6199662188	745	0.7379189299	5.956685543
0.6199777864	746	0.7389094252	5.958217144
0.619989367	747	0.7398999204	5.959958077
0.6200009404	748	0.7408904156	5.957897663
0.620012515	749	0.7418809108	5.957305908
0.6200240815	750	0.742871406	5.951333046
0.6200356634	751	0.7438619012	5.949279308
0.6200472495	752	0.7448523964	5.948976994
0.6200588041	753	0.7458428916	5.944179535
0.6200703777	754	0.7468333868	5.945240021
0.6200819622	755	0.747823882	5.947668076
0.6200935319	756	0.7488143772	5.946131706
0.6201051082	757	0.7498048724	5.940426827
0.6201166828	758	0.7507953677	5.938318729
0.6201282551	759	0.7517858629	5.938658714
0.6201398292	760	0.7527763581	5.933763504
0.6201514044	761	0.7537668533	5.927530766
0.6201629729	762	0.7547573485	5.928425312
0.6201745479	763	0.7557478437	5.932352543
0.6201861319	764	0.7567383389	5.932012558
0.6201977007	765	0.7577288341	5.930242539
0.6202092672	766	0.7587193293	5.93107748
0.6202208484	767	0.7597098245	5.932607174
0.6202324244	768	0.7607003197	5.924787998
0.6202439972	769	0.7616908149	5.925714493
0.6202555711	770	0.7626813101	5.924098969
0.6202671481	771	0.7636718054	5.925206661
0.6202787161	772	0.7646623006	5.925293922
0.6202902941	773	0.7656527958	5.924601078
0.6203018807	774	0.766643291	5.926114082
0.6203134414	775	0.7676337862	5.919739723
0.6203250174	776	0.7686242814	5.91999054
0.6203365808	777	0.7696147766	5.916861534
0.6203481632	778	0.7706052718	5.922561169
0.6203597341	779	0.771595767	5.919756889
0.6203713112	780	0.7725862622	5.908231258
0.6203828832	781	0.7735767574	5.901533604
0.6203944555	782	0.7745672526	5.891815662
0.6204060344	783	0.7755577479	5.893306732
0.6204176004	784	0.7765482431	5.897252083
0.6204291787	785	0.7775387383	5.899001122
0.6204407521	786	0.7785292335	5.901184559
0.620452329	787	0.7795197287	5.899732113
0.6204638986	788	0.7805102239	5.89073801
0.620475479	789	0.7815007191	5.886676788
0.6204870534	790	0.7824912143	5.893017769
0.6204986303	791	0.7834817095	5.887777329
0.6205102017	792	0.7844722047	5.884156704
0.6205217796	793	0.7854626999	5.877837658
0.6205333525	794	0.7864531951	5.879241943
0.6205449225	795	0.7874436903	5.883298397
0.6205564891	796	0.7884341856	5.881968498
0.6205680716	797	0.7894246808	5.874965191
0.6205796462	798	0.790415176	5.869389534
0.6205912163	799	0.7914056712	5.865624428
0.6206027874	800	0.7923961664	5.870960236
0.6206143635	801	0.7933866616	5.868432045
0.6206259357	802	0.7943771568	5.863890648
0.6206375239	803	0.795367652	5.862929821
0.6206490828	804	0.7963581472	5.861904621
0.6206606563	805	0.7973486424	5.860255241
0.6206722308	806	0.7983391376	5.863471508
0.6206838126	807	0.7993296328	5.865615368
0.6206953861	808	0.8003201281	5.85976696
0.6207069532	809	0.8013106233	5.860440254
0.6207185365	810	0.8023011185	5.865802765
0.6207301064	811	0.8032916137	5.863432884
0.6207416865	812	0.8042821089	5.86065197
0.6207532537	813	0.8052726041	5.85658598
0.6207648295	814	0.8062630993	5.84939909
0.620776406	815	0.8072535945	5.85181284
0.6207879736	816	0.8082440897	5.852925777
0.6207995558	817	0.8092345849	5.850163937
0.6208111266	818	0.8102250801	5.84810257
0.6208227021	819	0.8112155753	5.843511105
0.6208342704	820	0.8122060705	5.84747982
0.6208458521	821	0.8131965658	5.849692822
0.6208574154	822	0.814187061	5.844517231
0.6208689968	823	0.8151775562	5.843245506
0.6208805648	824	0.8161680514	5.839148521
0.6208921452	825	0.8171585466	5.832111359
0.6209037185	826	0.8181490418	5.828097343
0.6209152948	827	0.819139537	5.831873417
0.6209268617	828	0.8201300322	5.825514317
0.6209384415	829	0.8211205274	5.826331615
0.620950009	830	0.8221110226	5.826086521
0.6209615898	831	0.8231015178	5.826102734
0.6209731603	832	0.824092013	5.829435825
0.620984731	833	0.8250825083	5.828140259
0.6209963047	834	0.8260730035	5.833458901
0.6210078875	835	0.8270634987	5.82437706
0.6210194588	836	0.8280539939	5.819187641
0.6210310341	837	0.8290444891	5.815078735
0.6210426118	838	0.8300349843	5.813429833
0.6210541772	839	0.8310254795	5.812283993
0.621065758	840	0.8320159747	5.814534664
0.6210773323	841	0.8330064699	5.813928127
0.6210889092	842	0.8339969651	5.813429833
0.6211004789	843	0.8349874603	5.807284832
0.6211120577	844	0.8359779555	5.802992344
0.6211236287	845	0.8369684507	5.801797867
0.6211351999	846	0.837958946	5.797625542
0.6211467836	847	0.8389494412	5.791297913
0.6211583443	848	0.8399399364	5.784511089
0.6211699251	849	0.8409304316	5.783359051
0.621181491	850	0.8419209268	5.785437107
0.621193073	851	0.842911422	5.784629345
0.6212046604	852	0.8439019172	5.788645744
0.6212162214	853	0.8448924124	5.782121182
0.6212277946	854	0.8458829076	5.786581516
0.6212393629	855	0.8468734028	5.778199196
0.621250942	856	0.847863898	5.766633034
0.6212625178	857	0.8488543932	5.771986961
0.6212740911	858	0.8498448885	5.772443295
0.6212856653	859	0.8508353837	5.773313046
0.6212972371	860	0.8518258789	5.771870613
0.6213088114	861	0.8528163741	5.774795055
0.6213204005	862	0.8538068693	5.771528721
0.6213319582	863	0.8547973645	5.76995182
0.6213435387	864	0.8557878597	5.770797253
0.6213551097	865	0.8567783549	5.776533127
0.6213666798	866	0.8577688501	5.774997234
0.621378259	867	0.8587593453	5.762502194
0.6213898276	868	0.8597498405	5.756233215
0.6214013993	869	0.8607403357	5.755728245
0.6214129796	870	0.8617308309	5.751571655
0.621424555	871	0.8627213262	5.75248003
0.6214361216	872	0.8637118214	5.752917767
0.6214476989	873	0.8647023166	5.748308182
0.6214592736	874	0.8656928118	5.747440815
0.6214708461	875	0.866683307	5.744299412
0.6214824197	876	0.8676738022	5.749402523
0.6214939978	877	0.8686642974	5.751169205
0.6215055693	878	0.8696547926	5.74685812
0.6215171468	879	0.8706452878	5.742834568
0.6215287283	880	0.871635783	5.742817402
0.6215402963	881	0.8726262782	5.741555691
0.6215518666	882	0.8736167734	5.735782623
0.6215634426	883	0.8746072687	5.733026028
0.6215750143	884	0.8755977639	5.72936964
0.6215866011	885	0.8765882591	5.727722645
0.621598176	886	0.8775787543	5.728775024
0.6216097332	887	0.8785692495	5.726929188
0.6216213105	888	0.8795597447	5.720889568
0.6216328848	889	0.8805502399	5.712798119
0.6216444593	890	0.8815407351	5.70977211
0.6216560373	891	0.8825312303	5.708868504
0.6216676178	892	0.8835217255	5.709670067
0.6216791794	893	0.8845122207	5.708295822
0.6216907642	894	0.8855027159	5.706848145
0.6217023273	895	0.8864932111	5.707555771
0.621713916	896	0.8874837064	5.708425522
0.621725491	897	0.8884742016	5.713443756
0.6217370665	898	0.8894646968	5.715143681
0.6217486409	899	0.890455192	5.711760998
0.6217601985	900	0.8914456872	5.708245277
0.6217717769	901	0.8924361824	5.702382088
0.62178335	902	0.8934266776	5.701849461
0.6217949247	903	0.8944171728	5.702310085
0.6218064958	904	0.895407668	5.699593067
0.6218180745	905	0.8963981632	5.695119381
0.6218296444	906	0.8973886584	5.69038868
0.621841217	907	0.8983791536	5.6868186
0.6218527998	908	0.8993696488	5.686229229
0.6218643704	909	0.9003601441	5.687996864
0.6218759407	910	0.9013506393	5.687205792
0.6218875186	911	0.9023411345	5.681550026
0.6218991016	912	0.9033316297	5.681758404
0.6219106663	913	0.9043221249	5.677443028
0.6219222379	914	0.9053126201	5.673841
0.6219338118	915	0.9063031153	5.674379826
0.6219453878	916	0.9072936105	5.67111063
0.6219569646	917	0.9082841057	5.66906023
0.6219685329	918	0.9092746009	5.667512417
0.6219801101	919	0.9102650961	5.666850567
0.6219916847	920	0.9112555913	5.664623737
0.6220032563	921	0.9122460866	5.665674686
0.6220148282	922	0.9132365818	5.667495251
0.6220264039	923	0.914227077	5.666170597
0.6220379825	924	0.9152175722	5.663127422
0.622049553	925	0.9162080674	5.658877373
0.6220611331	926	0.9171985626	5.657917023
0.6220726994	927	0.9181890578	5.655292511
0.6220842854	928	0.919179553	5.648763657
0.6220958635	929	0.9201700482	5.641012192
0.6221074254	930	0.9211605434	5.641321659
0.622118994	931	0.9221510386	5.640575886
0.6221305708	932	0.9231415338	5.639305115
0.6221421447	933	0.924132029	5.62443924
0.622153722	934	0.9251225243	5.627345562
0.6221653028	935	0.9261130195	5.626716614
0.6221768706	936	0.9271035147	5.626547337
0.6221884382	937	0.9280940099	5.622672081
0.622200017	938	0.9290845051	5.620427132
0.6222116025	939	0.9300750003	5.623130322
0.6222231681	940	0.9310654955	5.621022224
0.622234739	941	0.9320559907	5.619511128
0.6222463158	942	0.9330464859	5.615650654
0.62225789	943	0.9340369811	5.615175247
0.6222694632	944	0.9350274763	5.615113735
0.6222810308	945	0.9360179715	5.616124153
0.6222926118	946	0.9370084668	5.612519741
0.622304178	947	0.937998962	5.612084389
0.6223157526	948	0.9389894572	5.609548092
0.6223273412	949	0.9399799524	5.605570793
0.6223389086	950	0.9409704476	5.60329771
0.6223504782	951	0.9419609428	5.598480225
0.622362049	952	0.942951438	5.593417645
0.622373629	953	0.9439419332	5.589319706
0.6223852042	954	0.9449324284	5.583489418
0.6223967784	955	0.9459229236	5.5814538
0.6224083534	956	0.9469134188	5.583390236
0.6224199201	957	0.947903914	5.582847118
0.6224315033	958	0.9488944092	5.579528332
0.6224430779	959	0.9498849045	5.575006485
0.6224546454	960	0.9508753997	5.569045067
0.6224662251	961	0.9518658949	5.568083286
0.6224777987	962	0.9528563901	5.5674963
0.6224893848	963	0.9538468853	5.569447994
0.6225009467	964	0.9548373805	5.568439484
0.6225125328	965	0.9558278757	5.566949844
0.6225240861	966	0.9568183709	5.566112042
0.6225356623	967	0.9578088661	5.566167355
0.6225472427	968	0.9587993613	5.567510605
0.6225588173	969	0.9597898565	5.561186791
0.6225703914	970	0.9607803517	5.553724289
0.6225819609	971	0.961770847	5.54534483
0.6225935375	972	0.9627613422	5.543151379
0.6226051187	973	0.9637518374	5.542800427
0.6226166857	974	0.9647423326	5.543073177
0.6226282527	975	0.9657328278	5.540548325
0.6226398339	976	0.966723323	5.537889957
0.6226514211	977	0.9677138182	5.532493115
0.622662988	978	0.9687043134	5.52994442
0.6226745703	979	0.9696948086	5.527869701
0.6226861328	980	0.9706853038	5.527722359
0.6226977076	981	0.971675799	5.51875782
0.6227092805	982	0.9726662942	5.518195629
0.6227208507	983	0.9736567894	5.517117024
0.6227324285	984	0.9746472847	5.520287991
0.6227440086	985	0.9756377799	5.517517567
0.6227555744	986	0.9766282751	5.509380817
0.6227671449	987	0.9776187703	5.506564617
0.622778725	988	0.9786092655	5.502317429
0.622790301	989	0.9795997607	5.502218247
0.6228018726	990	0.9805902559	5.498535633
0.6228134599	991	0.9815807511	5.498882294
0.6228250206	992	0.9825712463	5.491348267
0.6228365891	993	0.9835617415	5.491163254
0.6228481698	994	0.9845522367	5.488024235
0.6228597408	995	0.9855427319	5.474516869
0.6228713175	996	0.9865332272	5.472580433
0.6228828833	997	0.9875237224	5.473238945
0.622894465	998	0.9885142176	5.477604866
0.6229060311	999	0.9895047128	5.471907616
0.6229176201	1000	0.990495208	5.46969223
0.6229291809	1001	0.9914857032	5.469090462
0.6229407577	1002	0.9924761984	5.472556114
0.6229523392	1003	0.9934666936	5.471928597
0.6229639095	1004	0.9944571888	5.467598438
0.6229754811	1005	0.995447684	5.463861942
0.6229870632	1006	0.9964381792	5.453331947
0.6229986251	1007	0.9974286744	5.450261593
0.6230102062	1008	0.9984191696	5.448477745
0.6230217723	1009	0.9994096649	5.445654869
0.6230333569	1010	1.00040016	5.448197365
0.6230449427	1011	1.001390655	5.44092083
0.6230565144	1012	1.00238115	5.434271812
0.6230680834	1013	1.003371646	5.43494463
0.6230796497	1014	1.004362141	5.428463936
0.6230912268	1015	1.005352636	5.430637837
0.6231028056	1016	1.006343131	5.427162647
0.6231143829	1017	1.007333627	5.423651695
0.6231259482	1018	1.008324122	5.417641163
0.6231375181	1019	1.009314617	5.41755724
0.6231490962	1020	1.010305112	5.413129807
0.6231606739	1021	1.011295607	5.411540031
0.6231722407	1022	1.012286103	5.405740738
0.6231838157	1023	1.013276598	5.401246548
0.6231953929	1024	1.014267093	5.405020237
0.6232069665	1025	1.015257588	5.406936169
0.6232185415	1026	1.016248083	5.404024124
0.6232301084	1027	1.017238579	5.387882233
0.6232416918	1028	1.018229074	5.377397537
0.6232532564	1029	1.019219569	5.372969151
0.6232648363	1030	1.020210064	5.372229576
0.6232764035	1031	1.021200559	5.371429443
0.6232879858	1032	1.022191055	5.370767593
0.6232995557	1033	1.02318155	5.370326042
0.6233111338	1034	1.024172045	5.368473053
0.6233226986	1035	1.02516254	5.365478993
0.6233342738	1036	1.026153035	5.362569332
0.623345848	1037	1.027143531	5.36266613
0.6233574275	1038	1.028134026	5.352358341
0.6233690013	1039	1.029124521	5.348748207
0.6233805765	1040	1.030115016	5.34719038
0.6233921454	1041	1.031105512	5.344297409
0.6234037293	1042	1.032096007	5.339048386
0.6234152947	1043	1.033086502	5.333919048
0.6234268742	1044	1.034076997	5.332385063
0.6234384476	1045	1.035067492	5.327926159
0.6234500162	1046	1.036057988	5.330190182
0.6234615964	1047	1.037048483	5.329988003
0.6234731705	1048	1.038038978	5.322658539
0.6234847381	1049	1.039029473	5.317115784
0.623496329	1050	1.040019968	5.316203117
0.6235079059	1051	1.041010464	5.315989494
0.623519467	1052	1.042000959	5.315134525
0.6235310408	1053	1.042991454	5.312424183
0.6235426159	1054	1.043981949	5.309742928
0.6235541813	1055	1.044972444	5.306717873
0.623565762	1056	1.04596294	5.306032181
0.6235773305	1057	1.046953435	5.304749012
0.6235889118	1058	1.04794393	5.302195549
0.6236004776	1059	1.048934425	5.295356751
0.6236120573	1060	1.04992492	5.288053036
0.6236236321	1061	1.050915416	5.283288479
0.6236352064	1062	1.051905911	5.280997753
0.6236467814	1063	1.052896406	5.273518562
0.6236583569	1064	1.053886901	5.271886826
0.6236699311	1065	1.054877397	5.269880772
0.6236815056	1066	1.055867892	5.262388229
0.6236930762	1067	1.056858387	5.253040791
0.6237046516	1068	1.057848882	5.252661228
0.6237162285	1069	1.058839377	5.251897335
0.623727793	1070	1.059829873	5.247368813
0.6237393842	1071	1.060820368	5.242431641
0.6237509494	1072	1.061810863	5.242925167
0.623762516	1073	1.062801358	5.239238739
0.6237740983	1074	1.063791853	5.236393929
0.6237856707	1075	1.064782349	5.229880333
0.6237972457	1076	1.065772844	5.225594521
0.6238088327	1077	1.066763339	5.220006943
0.623820393	1078	1.067753834	5.210085869
0.6238319711	1079	1.068744329	5.208244324
0.6238435411	1080	1.069734825	5.207325459
0.6238551166	1081	1.07072532	5.207145691
0.6238666899	1082	1.071715815	5.200491905
0.6238782779	1083	1.07270631	5.193846703
0.6238898388	1084	1.073696805	5.187160492
0.6239014178	1085	1.074687301	5.17467165
0.6239129862	1086	1.075677796	5.170096874
0.6239245735	1087	1.076668291	5.16831398
0.6239361272	1088	1.077658786	5.165699959
0.6239477081	1089	1.078649281	5.167514801
0.6239592874	1090	1.079639777	5.164625168
0.6239708585	1091	1.080630272	5.155797482
0.6239824308	1092	1.081620767	5.148194313
0.6239940003	1093	1.082611262	5.140501976
0.6240055797	1094	1.083601758	5.134061813
0.6240171506	1095	1.084592253	5.128349781
0.6240287247	1096	1.085582748	5.127726555
0.624040296	1097	1.086573243	5.121448994
0.624051871	1098	1.087563738	5.116026878
0.6240634446	1099	1.088554234	5.112646103
0.6240750242	1100	1.089544729	5.111522198
0.6240865895	1101	1.090535224	5.109646797
0.6240981709	1102	1.091525719	5.100846767
0.6241097548	1103	1.092516214	5.10249567
0.6241213211	1104	1.09350671	5.101520062
0.6241328893	1105	1.094497205	5.096840382
0.6241444685	1106	1.0954877	5.090369701
0.6241560388	1107	1.096478195	5.078442574
0.624167617	1108	1.09746869	5.072696686
0.6241791851	1109	1.098459186	5.068478108
0.6241907648	1110	1.099449681	5.06603384
0.6242023333	1111	1.100440176	5.059183121
0.6242139132	1112	1.101430671	5.050598145
0.6242254825	1113	1.102421166	5.044273853
0.6242370616	1114	1.103411662	5.032376289
0.6242486449	1115	1.104402157	5.023435593
0.6242602186	1116	1.105392652	5.019018173
0.6242717933	1117	1.106383147	5.018080235
0.6242833569	1118	1.107373643	5.010660648
0.6242949231	1119	1.108364138	5.008556366
0.6243065061	1120	1.109354633	5.005008221
0.6243180713	1121	1.110345128	5.000787258
0.6243296509	1122	1.111335623	4.993380547
0.6243412418	1123	1.112326119	4.989607811
0.6243528035	1124	1.113316614	4.980042458
0.624364391	1125	1.114307109	4.974274635
0.6243759497	1126	1.115297604	4.969599247
0.6243875206	1127	1.116288099	4.955451489
0.624399098	1128	1.117278595	4.943269253
0.6244106737	1129	1.11826909	4.933239937
0.6244222471	1130	1.119259585	4.927106381
0.624433819	1131	1.12025008	4.927379131
0.6244453942	1132	1.121240575	4.920763016
0.6244569611	1133	1.122231071	4.915879726
0.6244685402	1134	1.123221566	4.909459591
0.6244801304	1135	1.124212061	4.90090847
0.6244916916	1136	1.125202556	4.901081085
0.624503258	1137	1.126193051	4.897296429
0.6245148404	1138	1.127183547	4.892562389
0.6245264234	1139	1.128174042	4.885133743
0.6245379862	1140	1.129164537	4.875482559
0.6245495622	1141	1.130155032	4.865987778
0.6245611366	1142	1.131145528	4.859992027
0.6245727137	1143	1.132136023	4.853719711
0.6245842902	1144	1.133126518	4.837996483
0.6245958612	1145	1.134117013	4.827848434
0.6246074317	1146	1.135107508	4.828525543
0.6246190063	1147	1.136098004	4.825978279
0.6246305795	1148	1.137088499	4.820442677
0.624642155	1149	1.138078994	4.813774586
0.6246537249	1150	1.139069489	4.806825161
0.6246653016	1151	1.140059984	4.79954958
0.6246768771	1152	1.14105048	4.788701057
0.6246884527	1153	1.142040975	4.778892517
0.6247000249	1154	1.14303147	4.773228169
0.6247115948	1155	1.144021965	4.770753861
0.6247231667	1156	1.14501246	4.770501614
0.6247347387	1157	1.146002956	4.771612167
0.6247463199	1158	1.146993451	4.75966692
0.6247578882	1159	1.147983946	4.738486767
0.6247694699	1160	1.148974441	4.725278378
0.6247810387	1161	1.149964936	4.722752571
0.624792619	1162	1.150955432	4.715419292
0.6248041868	1163	1.151945927	4.710074902
0.6248157668	1164	1.152936422	4.701429844
0.6248273442	1165	1.153926917	4.677869797
0.6248389144	1166	1.154917413	4.664002895
0.6248504835	1167	1.155907908	4.654966354
0.6248620595	1168	1.156898403	4.646150589
0.6248736286	1169	1.157888898	4.629432678
0.6248852092	1170	1.158879393	4.61973381
0.6248967808	1171	1.159869889	4.612315178
0.6249083574	1172	1.160860384	4.614123821
0.6249199366	1173	1.161850879	4.609921455
0.6249315057	1174	1.162841374	4.602754116
0.6249430779	1175	1.163831869	4.600027084
0.6249546541	1176	1.164822365	4.593549728
0.6249662316	1177	1.16581286	4.586538792
0.624977799	1178	1.166803355	4.579828262
0.6249893696	1179	1.16779385	4.571463585
0.6250009432	1180	1.168784345	4.557116985
0.6250125365	1181	1.169774841	4.5537467
0.6250241013	1182	1.170765336	4.538994789
0.6250356765	1183	1.171755831	4.531103134
0.6250472473	1184	1.172746326	4.526083946
0.6250588136	1185	1.173736821	4.509110928
0.6250703877	1186	1.174727317	4.496270657
0.6250819642	1187	1.175717812	4.492142677
0.6250935474	1188	1.176708307	4.487348557
0.6251051113	1189	1.177698802	4.488717079
0.6251166877	1190	1.178689298	4.484272003
0.6251282821	1191	1.179679793	4.477169514
0.6251398394	1192	1.180670288	4.467223167
0.6251514069	1193	1.181660783	4.466583252
0.6251629884	1194	1.182651278	4.46184969
0.6251745593	1195	1.183641774	4.4553895
0.6251861304	1196	1.184632269	4.453033924
0.6251977123	1197	1.185622764	4.447113037
0.6252092831	1198	1.186613259	4.440224171
0.6252208717	1199	1.187603754	4.433737755
0.6252324337	1200	1.18859425	4.430932999
0.6252440022	1201	1.189584745	4.427592278
0.6252555741	1202	1.19057524	4.411475182
0.6252671558	1203	1.191565735	4.392021179
0.6252787304	1204	1.19255623	4.380852222
0.6252902962	1205	1.193546726	4.3779459
0.6253018808	1206	1.194537221	4.377618313
0.6253134548	1207	1.195527716	4.370456219
0.6253250185	1208	1.196518211	4.365540505
0.6253366075	1209	1.197508706	4.363802433
0.6253481793	1210	1.198499202	4.361096859
0.6253597458	1211	1.199489697	4.358183861
0.6253713226	1212	1.200480192	4.346633434
0.6253828914	1213	1.201470687	4.338979721
0.6253944712	1214	1.202461182	4.33731842
0.6254060431	1215	1.203451678	4.327146053
0.6254176116	1216	1.204442173	4.321121216
0.6254292055	1217	1.205432668	4.312058449
0.6254407727	1218	1.206423163	4.309641361
0.6254523545	1219	1.207413659	4.305191517
0.6254639197	1220	1.208404154	4.299088001
0.6254755012	1221	1.209394649	4.297502995
0.6254870629	1222	1.210385144	4.29186821
0.625498644	1223	1.211375639	4.285106182
0.6255102126	1224	1.212366135	4.280641079
0.6255217887	1225	1.21335663	4.274594307
0.625533356	1226	1.214347125	4.271958351
0.6255449303	1227	1.21533762	4.265566349
0.6255565006	1228	1.216328115	4.262966156
0.6255680805	1229	1.217318611	4.255589485
0.6255796555	1230	1.218309106	4.250947475
0.6255912436	1231	1.219299601	4.238324165
0.6256027968	1232	1.220290096	4.236665726
0.6256143736	1233	1.221280591	4.235156536
0.625625952	1234	1.222271087	4.232929707
0.6256375258	1235	1.223261582	4.229032993
0.6256490993	1236	1.224252077	4.223389626
0.6256606716	1237	1.225242572	4.212016106
0.6256722412	1238	1.226233067	4.206848621
0.6256838209	1239	1.227223563	4.203232765
0.6256953986	1240	1.228214058	4.200173855
0.6257069685	1241	1.229204553	4.201433659
0.6257185488	1242	1.230195048	4.201414585
0.6257301317	1243	1.231185544	4.202009201
0.6257416955	1244	1.232176039	4.198820114
0.6257532614	1245	1.233166534	4.193013668
0.6257648342	1246	1.234157029	4.191408157
0.6257764234	1247	1.235147524	4.189464569
0.6257879823	1248	1.23613802	4.183183193
0.6257995592	1249	1.237128515	4.178619862
0.6258111374	1250	1.23811901	4.172516346
0.6258227168	1251	1.239109505	4.172063351
0.6258342784	1252	1.2401	4.157463551
0.6258458554	1253	1.241090496	4.155783653
0.6258574361	1254	1.242080991	4.157303333
0.6258690159	1255	1.243071486	4.156412602
0.6258805825	1256	1.244061981	4.154632092
0.625892156	1257	1.245052476	4.152729511
0.6259037316	1258	1.246042972	4.150825024
0.6259153032	1259	1.247033467	4.141775608
0.6259268801	1260	1.248023962	4.138858795
0.6259384465	1261	1.249014457	4.13688612
0.6259500361	1262	1.250004952	4.130410671
0.6259615979	1263	1.250995448	4.123244762
0.6259731773	1264	1.251985943	4.115196228
0.6259847512	1265	1.252976438	4.107623577
0.625996334	1266	1.253966933	4.110408783
0.626007899	1267	1.254957429	4.110956669
0.6260194673	1268	1.255947924	4.107085705
0.6260310469	1269	1.256938419	4.103042603
0.6260426168	1270	1.257928914	4.092997551
0.6260541867	1271	1.258919409	4.087993622
0.6260657724	1272	1.259909905	4.08582449
